ID;LATITUDE;LONGITUDE;Mun/UF;MUNICIPIO;UF;Valor
3188;-24,38;-51,58;ARIRANHA DO IVAI - PR;ARIRANHA DO IVAI;PR;19007,8100831437
3189;-23,37;-50,84;ASSAI - PR;ASSAI;PR;120247,111475931
3190;-24,42;-53,52;ASSIS CHATEAUBRIAND - PR;ASSIS CHATEAUBRIAND;PR;229386,414298313
3191;-23,23;-51,66;ASTORGA - PR;ASTORGA;PR;146741,835185219
3192;-23,15;-52,05;ATALAIA - PR;ATALAIA;PR;26507,9200678327
3193;-25,58;-49,63;BALSA NOVA - PR;BALSA NOVA;PR;57564,7381627906
3194;-23,11;-50,36;BANDEIRANTES - PR;BANDEIRANTES;PR;198812,933770977
3195;-24,03;-52,01;BARBOSA FERRAZ - PR;BARBOSA FERRAZ;PR;99768,5848316267
3196;-23,11;-50,18;BARRA DO JACARE - PR;BARRA DO JACARE;PR;18682,5628701957
3197;-26,25;-53,63;BARRACAO - PR;BARRACAO;PR;53646,3769834231
3198;-25,88;-53,66;BELA VISTA DA CAROBA - PR;BELA VISTA DA CAROBA;PR;29393,2609186939
3199;-22,99;-51,19;BELA VISTA DO PARAISO - PR;BELA VISTA DO PARAISO;PR;88130,3819135468
3200;-26,16;-51,55;BITURUNA - PR;BITURUNA;PR;85596,2247926087
3201;-24,24;-52,78;BOA ESPERANCA - PR;BOA ESPERANCA;PR;48046,6583313855
3202;-25,63;-53,21;BOA ESPERANCA DO IGUACU - PR;BOA ESPERANCA DO IGUACU;PR;21577,2292053329
3203;-24,86;-51,62;BOA VENTURA DE SAO ROQUE - PR;BOA VENTURA DE SAO ROQUE;PR;43220,129487163
3204;-25,43;-53,4;BOA VISTA DA APARECIDA - PR;BOA VISTA DA APARECIDA;PR;71018,8291118954
3205;-25,2;-49,11;BOCAIUVA DO SUL - PR;BOCAIUVA DO SUL;PR;54233,5599365561
3206;-26,19;-53,59;BOM JESUS DO SUL - PR;BOM JESUS DO SUL;PR;28970,8862969763
3207;-23,71;-51,76;BOM SUCESSO - PR;BOM SUCESSO;PR;41207,0665004296
3208;-26,07;-52,83;BOM SUCESSO DO SUL - PR;BOM SUCESSO DO SUL;PR;23324,1790473775
3209;-23,94;-51,58;BORRAZOPOLIS - PR;BORRAZOPOLIS;PR;65539,5275971229
3210;-24,81;-53,12;BRAGANEY - PR;BRAGANEY;PR;43658,2402300455
3211;-24,19;-53,52;BRASILANDIA DO SUL - PR;BRASILANDIA DO SUL;PR;25496,0162972827
3212;-22,79;-51,71;CAFEARA - PR;CAFEARA;PR;16575,3196299219
3213;-24,61;-53,32;CAFELANDIA - PR;CAFELANDIA;PR;63779,3973813973
3214;-23,9;-53,51;CAFEZAL DO SUL - PR;CAFEZAL DO SUL;PR;29817,0791581413
3215;-23,65;-51,35;CALIFORNIA - PR;CALIFORNIA;PR;48699,4746084618
3216;-23,04;-50,07;CAMBARA - PR;CAMBARA;PR;135044,258025185
3217;-23,27;-51,27;CAMBE - PR;CAMBE;PR;511277,440159791
3218;-23,58;-51,57;CAMBIRA - PR;CAMBIRA;PR;43401,4160064235
3219;-24,59;-52,79;CAMPINA DA LAGOA - PR;CAMPINA DA LAGOA;PR;116120,546848097
3220;-25,07;-51,82;CAMPINA DO SIMAO - PR;CAMPINA DO SIMAO;PR;31669,0415314017
3221;-25,3;-49,05;CAMPINA GRANDE DO SUL - PR;CAMPINA GRANDE DO SUL;PR;196162,840836585
3222;-25,03;-52,99;CAMPO BONITO - PR;CAMPO BONITO;PR;33467,1137781554
3223;-25,97;-49,68;CAMPO DO TENENTE - PR;CAMPO DO TENENTE;PR;37360,8545189359
3224;-25,45;-49,52;CAMPO LARGO - PR;CAMPO LARGO;PR;541544,469791933
